datetime,Kp,ap,F107
2023-01-09 12:00:00,4.718481666585219,77.1600795350568,181.06370438325948
2023-01-09 18:00:00,5.617167696096982,176.54973841980353,193.32254451689874
2023-01-10 00:00:00,4.370544458770208,56.00383707659943,169.7835305697045
2023-01-10 06:00:00,2.8941852530732692,14.377192949195216,177.30035311129137
2023-01-10 12:00:00,4.504778936177818,63.37406638914749,165.48117948955738
2023-01-10 18:00:00,3.7512090799722326,31.658011461326428,186.9758781822198
2023-01-11 00:00:00,4.877633804168254,89.3415579871044,184.37567544757894
2023-01-11 06:00:00,4.789401720459281,82.36841104882417,173.736308244513
2023-01-11 12:00:00,4.7435963430593455,78.96570866365857,187.60847312537945
2023-01-11 18:00:00,4.413621655461312,58.27048893614568,173.3981181253371
2023-01-12 00:00:00,3.719903506513124,30.758234425193454,167.63455541748854
2023-01-12 06:00:00,2.7378796031587163,12.449498042896414,186.13063541481722
2023-01-12 12:00:00,4.574632612169982,67.58542433693201,176.02177641954594
2023-01-12 18:00:00,6.01633836454615,254.99716132684,184.28364683728324
2023-01-13 00:00:00,3.2233160280820714,19.468227436959108,171.27961188560985
2023-01-13 06:00:00,4.929437907045306,93.70767503737257,181.96675607612218
2023-01-13 12:00:00,4.202111470355025,47.95618072013355,188.7868750723739
2023-01-13 18:00:00,4.899897681179638,91.19248963101066,177.4953079894432
2023-01-14 00:00:00,4.726990204292871,77.76713181336872,177.39179587470144
2023-01-14 06:00:00,4.206068000701126,48.13125659918229,181.85212495389032
2023-01-14 12:00:00,5.829471441553829,214.6785121082928,205.68056527220358
2023-01-14 18:00:00,4.720807310161496,77.3255333231076,174.68436822118798
2023-01-15 00:00:00,5.190390599887233,119.16706413353602,180.1297286859354
2023-01-15 06:00:00,3.15876548285676,18.344513266438522,178.1912460876986
2023-01-15 12:00:00,3.816805374212953,33.62963468792846,172.01011441445095
2023-01-15 18:00:00,5.072146364681658,106.87067338819234,160.40654198114257
2023-01-16 00:00:00,5.488795476118494,156.86215981031418,175.56246845408077
2023-01-16 06:00:00,4.037554979162581,41.21183872880155,179.02998182064195
2023-01-16 12:00:00,4.32841450556794,53.87233531703169,175.92482123772004
2023-01-16 18:00:00,5.739231204618362,197.55702696717373,206.22753288459086
2023-01-17 00:00:00,5.818500221682925,212.52013771919297,184.4470958887372
2023-01-17 06:00:00,4.096644471948745,43.51688383649081,195.81928758990156
2023-01-17 12:00:00,3.5478059075166772,26.249580243701466,184.78892400864666
2023-01-17 18:00:00,3.160233047552495,18.369325889316162,176.16191220147869
2023-01-18 00:00:00,5.3628596388440135,139.6830970189261,191.3083352199778
2023-01-18 06:00:00,5.155738154332334,115.42377172587835,191.0831767652389
2023-01-18 12:00:00,2.5744072723537785,10.709344985584343,171.54165872165422
2023-01-18 18:00:00,4.335523516156633,54.226229334703994,169.84198306733896
2023-01-19 00:00:00,3.7103765735364185,30.489522958641686,174.69830637100682
2023-01-19 06:00:00,4.6527752402160125,72.62900527005023,186.3657858135344
2023-01-19 12:00:00,3.9081680587186725,36.58198130714065,186.49785631190267
2023-01-19 18:00:00,3.3620426981056624,22.12162771170636,191.3843588504324
2023-01-20 00:00:00,4.270262555569945,51.06284665581795,189.80705111982425
2023-01-20 06:00:00,3.28609921780961,20.627171864769906,187.09605761292121
2023-01-20 12:00:00,3.643839935051308,28.677149078703383,187.61597438313336
2023-01-20 18:00:00,3.8106707662249586,33.44015690187182,184.76192282630362
2023-01-21 00:00:00,3.290075460260355,20.7028523165423,190.34318860776258
2023-01-21 06:00:00,3.1663350286712624,18.472854581131678,182.52482462218038
2023-01-21 12:00:00,5.433535803620976,149.07826216306805,167.31371916559672
2023-01-21 18:00:00,4.338839577384387,54.392100542997355,195.26008792970575
2023-01-22 00:00:00,3.1760550531603293,18.638974804273257,177.9873959411848
2023-01-22 06:00:00,4.770149696644029,80.92074615361051,182.91708373632846
2023-01-22 12:00:00,4.601300569275484,69.26601900436776,177.23667518622528
2023-01-22 18:00:00,5.7280787190567155,195.53814353661346,178.1831121575541
2023-01-23 00:00:00,4.326851706773667,53.79484774956788,181.18638134219006
2023-01-23 06:00:00,3.5795336859075806,27.027972872723605,184.07585267215822
2023-01-23 12:00:00,4.395262425246685,57.29344939996222,171.79620552864586
2023-01-23 18:00:00,4.161950345587612,46.21470000535191,182.17855178727578
2023-01-24 00:00:00,3.3900203028583276,22.699072978989726,158.8526182919078
2023-01-24 06:00:00,5.0984780605211775,109.49422757372345,191.82446874071377
2023-01-24 12:00:00,4.452415211842395,60.39014671910121,167.89015851058838
2023-01-24 18:00:00,2.298830501494324,8.308683208310116,180.88089862222165
2023-01-25 00:00:00,4.034570249896102,41.09870142972442,180.70255421476793
2023-01-25 06:00:00,5.324510457458512,134.8354792098995,174.88209480466435
2023-01-25 12:00:00,4.300600786344445,52.50979400221997,188.74440722993396
2023-01-25 18:00:00,5.120649830300965,111.75319081913372,179.7823247274855
2023-01-26 00:00:00,4.234820435809293,49.42289423064363,166.26210032539345
2023-01-26 06:00:00,4.958681422371267,96.26592072542547,170.91808821844353
2023-01-26 12:00:00,5.030171390477161,102.81785899523916,180.38569862193745
2023-01-26 18:00:00,4.218410553198204,48.68153024333378,182.70540826684416
2023-01-27 00:00:00,4.444131698649567,59.931159403512055,181.4501041632225
2023-01-27 06:00:00,4.953877251072041,95.84090377250764,188.05303278634744
2023-01-27 12:00:00,4.887996790011738,90.19837553472102,184.68599082988857
2023-01-27 18:00:00,5.077614265595413,107.41024476227788,176.61690466038442
2023-01-28 00:00:00,4.157169169799861,46.01163520636874,194.27843484700637
2023-01-28 06:00:00,4.028097699854711,40.854422881727714,167.40741562616793
2023-01-28 12:00:00,4.6168507292148755,70.26520079761987,177.5033057051615
2023-01-28 18:00:00,5.008826384931589,100.81625342510621,161.2688776987142
2023-01-29 00:00:00,4.983785701241839,98.51770369207983,181.35912404223794
2023-01-29 06:00:00,6.08526192084312,271.70946562958403,181.64386551274268
2023-01-29 12:00:00,4.437821016963942,59.58382875345493,189.88999126531027
2023-01-29 18:00:00,4.835604398724242,85.94918432278702,174.4406368064151
2023-01-30 00:00:00,3.9296673544484504,37.31358197216424,189.87875145852493
2023-01-30 06:00:00,4.021842667394515,40.619733240065216,180.18103111615338
2023-01-30 12:00:00,4.407327305165081,57.93365410902055,177.13178386637284
2023-01-30 18:00:00,3.498192088360943,25.077072488952822,160.77970434950737
2023-01-31 00:00:00,4.586945375740298,68.35623754013557,168.76135655986573
2023-01-31 06:00:00,6.174750333201848,295.05306693472085,183.92963913274178
2023-01-31 12:00:00,3.784269903421471,32.63682940314789,200.10483195734045
2023-01-31 18:00:00,4.165031677685341,46.346044156580824,170.17349671625342
2023-02-01 00:00:00,3.744626827002482,31.466666030701987,168.47612243333057
2023-02-01 06:00:00,3.396081394009376,22.826144257232393,164.86374244601305
2023-02-01 12:00:00,5.081578036387628,107.8030912862856,187.89351953628943
2023-02-01 18:00:00,4.670901753217884,73.85173476738466,177.61254742216556
2023-02-02 00:00:00,4.454711885041745,60.51802605813373,162.94158781393324
2023-02-02 06:00:00,5.099510267771364,109.59837301566691,186.16290587626702
2023-02-02 12:00:00,5.132674321731325,112.99773250287272,176.58567575521144
2023-02-02 18:00:00,4.452181774417055,60.37716400292761,175.84984606418666
2023-02-03 00:00:00,4.662599385070533,73.28916167924665,186.84688019759517
2023-02-03 06:00:00,4.517097428879119,64.09718718762717,175.9670769967215
2023-02-03 12:00:00,6.231867391341942,310.9903810893768,179.26794181616498
2023-02-03 18:00:00,6.0140873413852685,254.46903129697563,184.87480290857906
2023-02-04 00:00:00,4.201420849604889,47.92568620206586,189.49160027619934
2023-02-04 06:00:00,5.250776091516662,125.9825621816625,184.0118585651255
2023-02-04 12:00:00,6.6245992513639305,446.5187502608139,170.32848072504157
2023-02-04 18:00:00,5.68800536670366,188.45260567539225,178.55858875347263
2023-02-05 00:00:00,4.234451394551783,49.40609826530778,169.67988251509576
2023-02-05 06:00:00,3.8340541450721743,34.16816518665185,172.67242169572566
2023-02-05 12:00:00,4.028870239767313,40.88350260057081,203.9817409845759
2023-02-05 18:00:00,5.333607872469352,135.97001610453952,186.8254220057653
2023-02-06 00:00:00,4.591006697191871,68.61241075165735,181.60461011359456
2023-02-06 06:00:00,4.2171114772229945,48.62331795616256,174.05489443794133
2023-02-06 12:00:00,4.661462308890859,73.2124471542393,185.3124581840743
2023-02-06 18:00:00,5.175385909313845,117.53152295963882,185.302904665968
2023-02-07 00:00:00,4.519783163732149,64.25593766662344,154.37547195009125
2023-02-07 06:00:00,4.737468391293577,78.52127746177001,184.88959328681415
2023-02-07 12:00:00,4.855296832353246,87.52230221074825,175.78210715881346
2023-02-07 18:00:00,4.718385966013997,77.1532786765915,172.92846108201525
2023-02-08 00:00:00,5.447474590740486,151.0044814484604,178.49845579159776
2023-02-08 06:00:00,4.687568263746779,74.9941359088985,180.98774880839062
2023-02-08 12:00:00,4.683558339081677,74.71767262588499,172.24744297669784
2023-02-08 18:00:00,3.9106655047410355,36.66622523333958,178.95287982331268
2023-02-09 00:00:00,5.453993491791976,151.91385922764593,180.78378190644094
2023-02-09 06:00:00,3.6723651420880583,29.440559336476746,179.03505966412413
2023-02-09 12:00:00,4.035321102849088,41.12713352412069,177.06678608823069
2023-02-09 18:00:00,4.63839988531144,71.67372138215273,185.39871679284803
2023-02-10 00:00:00,4.459787534861402,60.80160084281172,175.6133070787759
2023-02-10 06:00:00,4.964374197357219,96.77199157213306,175.9569149508606
2023-02-10 12:00:00,4.8302843924350345,85.52907142160197,192.93729925785252
2023-02-10 18:00:00,4.011999917797381,40.25315884979764,189.33071036908763
2023-02-11 00:00:00,3.953863160243156,38.15445584734669,182.14178809253704
2023-02-11 06:00:00,4.118369893096592,44.396420610679556,190.46049830273716
2023-02-11 12:00:00,3.816403127916548,33.61717780344686,183.6317257060145
2023-02-11 18:00:00,3.4594443155060475,24.197902706125806,174.3505646096527
2023-02-12 00:00:00,4.962022319384391,96.56259486258605,169.07755515984383
2023-02-12 06:00:00,4.831951395683843,85.66049077513969,171.5124869097316
2023-02-12 12:00:00,4.936830940483259,94.34793000831895,158.82373041357678
2023-02-12 18:00:00,3.872317514630858,35.39378478964988,181.13904568672942
2023-02-13 00:00:00,4.529338645958385,64.82394514360912,169.75669027978853
2023-02-13 06:00:00,4.73655189402717,78.45502364169903,168.64708064265517
2023-02-13 12:00:00,3.8551978323183294,34.840079146513524,183.530101973329
2023-02-13 18:00:00,5.27444604683466,128.75924418958564,164.14023938343036
2023-02-14 00:00:00,3.719687238378366,30.752108292995917,179.30358414776484
2023-02-14 06:00:00,4.3424833309544795,54.57494822670629,166.74737040505718
2023-02-14 12:00:00,4.312601935315791,53.09342891322379,168.17993381235704
2023-02-14 18:00:00,4.764058213508068,80.46801448146381,184.76574424768688
2023-02-15 00:00:00,4.797311171012076,82.97064541405094,184.46297965570704
2023-02-15 06:00:00,3.6210318713182583,28.08101157505771,174.36770486912962
2023-02-15 12:00:00,5.577012527480196,170.1394446876025,186.94516333630338
2023-02-15 18:00:00,2.7534712061596163,12.62956761877272,167.747496592797
2023-02-16 00:00:00,4.462630437801946,60.961012997275645,179.1318016785422
2023-02-16 06:00:00,4.443359560214063,59.88855356545963,161.91413431809715
2023-02-16 12:00:00,3.886470654384396,35.85818155254341,177.5884487652178
2023-02-16 18:00:00,5.093028919222736,108.94606976994714,191.12591944973855
2023-02-17 00:00:00,3.285000483971114,20.606308318039613,174.65041511905608
2023-02-17 06:00:00,2.779820038295027,12.939813451588215,185.32039939248835
2023-02-17 12:00:00,5.570529189012655,169.12650552236562,183.16923386942398
2023-02-17 18:00:00,4.598484874468264,69.08662064361287,151.1406758104979
2023-02-18 00:00:00,3.100962194705279,17.393415749162056,173.81521265424206
2023-02-18 06:00:00,4.427680610866639,59.02992675535693,165.49881819706604
2023-02-18 12:00:00,4.325522834711487,53.72904655370967,185.9739231911754
2023-02-18 18:00:00,5.5188848833991395,161.27013643344435,177.34572945801924
2023-02-19 00:00:00,4.252555817304653,50.23684154366351,169.66114011245975
2023-02-19 06:00:00,5.30794265878545,132.7935751841561,170.38133140801133
2023-02-19 12:00:00,4.5716858627441646,67.40224237088458,176.73140734162857
2023-02-19 18:00:00,3.673654697390985,29.47554737895808,171.90510475144248
2023-02-20 00:00:00,4.912737793604089,92.27735071899724,187.2998403390441
2023-02-20 06:00:00,5.162412858140543,116.13553989968865,176.35741157491512
2023-02-20 12:00:00,5.019026137393871,101.76781613290152,178.67675886964776
2023-02-20 18:00:00,5.206305991519617,120.92675433777582,176.72140172279657
2023-02-21 00:00:00,3.500864244003967,25.138866844404397,171.6701206173516
2023-02-21 06:00:00,4.224027556432416,48.93403435839561,170.65487834035835
2023-02-21 12:00:00,3.1455077682400936,18.121874034756022,175.15615316539197
2023-02-21 18:00:00,5.4502819434030165,151.39543402568665,173.61871631279345
2023-02-22 00:00:00,4.765204101094478,80.55298537354136,178.23889642145676
2023-02-22 06:00:00,5.131804836317467,112.9072772433291,171.05889371626628
2023-02-22 12:00:00,2.9246797670886058,14.786721962659753,181.86671382191545
2023-02-22 18:00:00,4.017771533687176,40.467708545087696,201.76473906129448
2023-02-23 00:00:00,3.7770766257825104,32.42131683447654,186.02099745591954
2023-02-23 06:00:00,2.6928519233272326,11.943751785722212,186.58019760923946
2023-02-23 12:00:00,6.559259571645308,420.4398075833425,168.49665769889293
2023-02-23 18:00:00,4.958858732027082,96.28164302612393,196.05504844414926
2023-02-24 00:00:00,3.8568359613188523,34.89268457699096,195.63215061732538
2023-02-24 06:00:00,5.575299954116383,169.87128875698718,178.58641180845834
2023-02-24 12:00:00,4.855633446753792,87.54944124748963,183.3585184027141
2023-02-24 18:00:00,4.683862443065664,74.73860323887644,180.3123538785664
2023-02-25 00:00:00,4.625710191612972,70.8409010744381,172.36807429308143
2023-02-25 06:00:00,4.298035251928052,52.38586275117792,188.65944339642968
2023-02-25 12:00:00,4.186982576597816,47.29258255586013,174.85150294235314
2023-02-25 18:00:00,5.405569182425584,145.28730669084388,170.7719670188636
2023-02-26 00:00:00,3.705399693524768,30.350082602263573,169.81668314780467
2023-02-26 06:00:00,6.131066196705156,283.4173798170192,172.50538300910742
2023-02-26 12:00:00,5.641502824535893,180.5515120440796,180.1668907486022
2023-02-26 18:00:00,5.214463786809993,121.83877244375286,175.23875973122693
2023-02-27 00:00:00,5.0601315762266434,105.69455886545371,167.8154338189033
2023-02-27 06:00:00,4.301969049471075,52.576009446787495,180.15301036929617
2023-02-27 12:00:00,4.485017190853548,62.231013835238244,171.2838385751701
2023-02-27 18:00:00,5.946950463731506,239.2104706227387,168.64682896558608
2023-02-28 00:00:00,6.23228287077036,311.1094107678812,182.72650633447
2023-02-28 06:00:00,5.746725455047049,198.9253734352318,178.25231031045968
2023-02-28 12:00:00,4.374961751306289,56.23215151829473,173.17023798655833
2023-02-28 18:00:00,5.979417432770128,246.4716503616985,194.25228740553655
2023-03-01 00:00:00,5.943523554054966,238.45664078813573,175.5908581188243
2023-03-01 06:00:00,4.925518956140485,93.37004808291397,184.92722165484727
2023-03-01 12:00:00,5.903012733031944,229.72332479315182,185.75580817131856
2023-03-01 18:00:00,6.02190513419887,256.30793619663797,177.27816651022192
2023-03-02 00:00:00,5.231607368574457,123.77785359910791,179.16776335764172
2023-03-02 06:00:00,5.44122816596053,150.13822128141163,184.47286359653094
2023-03-02 12:00:00,6.118061926403623,280.0430316710813,153.34595901020833
2023-03-02 18:00:00,4.997940121353108,99.8104580234829,178.32745338956198
2023-03-03 00:00:00,3.839483128582066,34.33944339434481,180.8188484483767
2023-03-03 06:00:00,5.1961175228438625,119.79729424414724,188.5874356187199
2023-03-03 12:00:00,2.8998154900629176,14.451941536798744,179.56529880678065
2023-03-03 18:00:00,4.940398720764556,94.6584716957429,197.51075373502752
2023-03-04 00:00:00,6.100020432086916,275.4280534684969,171.3395271037768
2023-03-04 06:00:00,4.9203364462971395,92.92542980888479,188.73271777140565
2023-03-04 12:00:00,5.758676838121361,201.12716649372177,182.20108769189906
2023-03-04 18:00:00,4.503405314810156,63.29393925735217,196.46971588920283
2023-03-05 00:00:00,6.033400856051876,259.03612959614725,175.04682997623567
2023-03-05 06:00:00,5.088960676226857,108.53861375007021,189.39421239109691
2023-03-05 12:00:00,4.152091772572923,45.796966170523476,190.75927674076246
2023-03-05 18:00:00,5.648597423403047,181.73516489229604,175.9899930211252
2023-03-06 00:00:00,4.469953308609658,61.37356112902538,201.8296459074287
2023-03-06 06:00:00,6.284312451793908,326.3810841657334,186.9717184234671
2023-03-06 12:00:00,3.1890276076865334,18.86301208889695,176.04659957159313
2023-03-06 18:00:00,2.7412611745268607,12.488332976658981,175.81286708401393
2023-03-07 00:00:00,4.512818883352187,63.845097325319905,194.39674963422257
2023-03-07 06:00:00,4.784014934061573,81.96075939256532,177.38829067274037
2023-03-07 12:00:00,3.669905010449425,29.37392652321428,187.52420822050428
2023-03-07 18:00:00,5.853039184713997,219.38941691086376,164.38555928643424
2023-03-08 00:00:00,3.2490738019568424,19.935609624332447,200.22048932215705
2023-03-08 06:00:00,5.3961151093494895,144.02770607208444,173.57789355068059
2023-03-08 12:00:00,3.9716265967181665,38.78382501357695,185.0266006102986
2023-03-08 18:00:00,4.824002716929363,85.03565999162466,187.2133844980513
2023-03-09 00:00:00,5.112607556422914,110.92846990299749,181.20856854215972
2023-03-09 06:00:00,4.841388666438886,86.40830113040238,191.79495691552617
2023-03-09 12:00:00,5.425019003189921,147.91342766146573,180.30532483944373
2023-03-09 18:00:00,4.408141656292224,57.977123262651865,187.09893283253137
2023-03-10 00:00:00,4.57063283731264,67.336902496234,188.64565698217976
2023-03-10 06:00:00,4.902748077095135,91.43221287355551,176.2408466117387
2023-03-10 12:00:00,3.937243481335201,37.574861852201614,177.08741120054682
2023-03-10 18:00:00,2.9813541468011993,15.579074664310522,187.9671947096627
2023-03-11 00:00:00,4.880181918900493,89.55147996182842,186.85195228057273
2023-03-11 06:00:00,5.38254801331994,142.23916865976756,180.77667344082369
2023-03-11 12:00:00,3.406445572139728,23.045080464738447,198.43042478125147
2023-03-11 18:00:00,4.385474033064969,56.77924498173242,164.12355029987614
2023-03-12 00:00:00,3.4520542250372377,24.033758339874524,151.4916219178426
2023-03-12 06:00:00,3.314770162976246,21.17912751665974,207.3108157057951
2023-03-12 12:00:00,4.597423302556988,69.01910463630772,170.49536142465192
2023-03-12 18:00:00,5.374580244445464,141.19915502290195,188.75946912367618
2023-03-13 00:00:00,4.085611580083414,43.07691884495629,165.13560011275555
2023-03-13 06:00:00,4.799623172565332,83.14751401980612,168.73935451891998
2023-03-13 12:00:00,4.711258709589843,76.64846887468002,169.72075126702168
2023-03-13 18:00:00,3.6725607194338927,29.44586304197761,181.00670999614297
2023-03-14 00:00:00,3.0309648194028513,16.3074451992348,188.74622498029984
2023-03-14 06:00:00,3.988598988177725,39.394863068970196,161.3740880418605
2023-03-14 12:00:00,3.692506386168346,29.991801597488116,187.39075385035736
2023-03-14 18:00:00,4.411483321994168,58.15583943249838,196.5269633173432
2023-03-15 00:00:00,4.37791955910971,56.38555034109081,169.411713653231
2023-03-15 06:00:00,4.531662072928268,64.96281402363019,167.338862731881
2023-03-15 12:00:00,4.45815788445888,60.71040831529397,165.73043204512206
2023-03-15 18:00:00,5.2515739465571505,126.07517469929498,178.58035120274042
2023-03-16 00:00:00,3.212473439599857,19.274777606629485,181.61842984451462
2023-03-16 06:00:00,4.819386309543446,84.6748671272386,176.2330078676103
2023-03-16 12:00:00,3.929887527290028,37.32114943687914,172.83455593047907
2023-03-16 18:00:00,3.408153580349063,23.081361987719507,186.22751639168771
2023-03-17 00:00:00,4.477020412839127,61.77434726277242,187.72167946916275
2023-03-17 06:00:00,4.150561222461399,45.732452185607265,173.35734542762475
2023-03-17 12:00:00,3.747458786780612,31.548848655279926,176.0383492368118
2023-03-17 18:00:00,4.6673353913704325,73.60954894864439,189.34820519317935
2023-03-18 00:00:00,4.807506461763598,83.75342667007675,186.6136849312815
2023-03-18 06:00:00,5.721719050646756,194.3961324312987,175.08769363253228
2023-03-18 12:00:00,2.8287356707521383,13.536122259516427,169.5365276407089
2023-03-18 18:00:00,4.245098656341296,49.892982108178614,187.87248012869293
2023-03-19 00:00:00,4.295190464972614,52.24878382442363,174.8410848898176
2023-03-19 06:00:00,5.305459236667459,132.49018138624658,163.54254981927738
2023-03-19 12:00:00,3.3633388455511843,22.148052190070768,196.6744753048603
2023-03-19 18:00:00,6.244858395227942,314.73378026762174,169.56862320649742
2023-03-20 00:00:00,3.7504627299228726,31.636256785483916,179.69558457728843
2023-03-20 06:00:00,5.32844271264439,135.32470376307995,171.2228195801158
2023-03-20 12:00:00,4.292270861498155,52.10847275072531,188.6451384913214
2023-03-20 18:00:00,4.882344304068561,89.7300111314645,173.96538772998844
2023-03-21 00:00:00,3.178057380327147,18.673380731626914,174.567462429493
2023-03-21 06:00:00,4.6473684227769665,72.26822185322267,199.55198549275897
2023-03-21 12:00:00,4.2844370616113565,51.73385299179287,171.95655246326655
2023-03-21 18:00:00,3.918967329173746,36.947659418751975,182.60441169179606
2023-03-22 00:00:00,2.9199383893599373,14.722289576991058,181.03009326796965
2023-03-22 06:00:00,5.334359192434623,136.06413872968147,173.7225693837874
2023-03-22 12:00:00,3.3886098250795262,22.66960380352367,193.0644270578897
2023-03-22 18:00:00,4.390260963200393,57.030133114968464,186.9923350851714
2023-03-23 00:00:00,5.140186487188414,113.7822702660332,175.44467852393413
2023-03-23 06:00:00,3.370903644559277,22.3029061979449,166.5022185229749
2023-03-23 12:00:00,5.696209533758017,189.8820070265593,184.76237747504723
2023-03-23 18:00:00,5.271504128498776,128.41082949685983,181.62993398738087
2023-03-24 00:00:00,4.5299716979544495,64.86175257193024,188.20517300924485
2023-03-24 06:00:00,4.625138040939298,70.80357986190074,180.73305955610698
2023-03-24 12:00:00,4.138135938711085,45.21206835042938,189.27420392454977
2023-03-24 18:00:00,3.8548819908977636,34.82994561714397,187.27300197377065
2023-03-25 00:00:00,5.1546292970357594,115.30595014441455,181.34391667810704
2023-03-25 06:00:00,2.283533158512132,8.192439887491474,180.76628533448203
2023-03-25 12:00:00,5.192335090965075,119.38067671627286,159.95368626322505
2023-03-25 18:00:00,6.810034528873529,529.6802886581864,200.05668186566106
2023-03-26 00:00:00,3.848749005003523,34.63375672155136,173.02441236225292
2023-03-26 06:00:00,4.518071566138286,64.15472186052224,194.76441997197918
2023-03-26 12:00:00,4.863644707519264,88.19782655374202,157.01792567056577
2023-03-26 18:00:00,5.62804937296483,178.32808636261123,180.61077990286304
2023-03-27 00:00:00,4.507714573353068,63.545650430623624,176.1262171728793
2023-03-27 06:00:00,3.8765894195239294,35.53331842916625,184.19799828942382
2023-03-27 12:00:00,5.444985286432497,150.65866492434114,165.70964155265858
2023-03-27 18:00:00,5.1624881130417375,116.14358980300385,198.06248522446307
2023-03-28 00:00:00,4.750559714342709,79.47378291745179,171.54493596468424
2023-03-28 06:00:00,5.516156987668614,160.865456253386,193.26563042995565
2023-03-28 12:00:00,4.684899773846427,74.81004389011743,190.6127206523149
2023-03-28 18:00:00,2.757241005751583,12.673495130529576,166.70226255762302
2023-03-29 00:00:00,5.124574926965337,112.15792625011915,168.95097339511386
2023-03-29 06:00:00,3.507805206999166,25.30009097318996,195.64589391082805
2023-03-29 12:00:00,5.169848214495186,116.93359068815352,174.23222216964922
2023-03-29 18:00:00,4.047183827595044,41.57895126503992,175.71463247132672
2023-03-30 00:00:00,6.9320472949455425,592.6781518891327,178.2807289948097
2023-03-30 06:00:00,5.264025044525651,127.5293123129111,180.3847601763285
2023-03-30 12:00:00,4.616300398937958,70.22959429509442,178.67776850620064
2023-03-30 18:00:00,4.394719935882294,57.26482981147014,178.71775469684226
2023-03-31 00:00:00,4.126295771944175,44.72170049505215,186.0674907102711
2023-03-31 06:00:00,4.989354862167278,99.02433734726817,191.35209105136377
2023-03-31 12:00:00,5.801804435346458,209.27713159645202,169.18378956845675
2023-03-31 18:00:00,3.957340248642038,38.27684199913554,180.0089117251901
2023-04-01 00:00:00,5.770044592495036,203.24404840032963,176.32684448992987
2023-04-01 06:00:00,4.034441054455782,41.09381124654406,185.5706540242028
2023-04-01 12:00:00,4.771325214510253,81.00840584102059,184.06369150776274
2023-04-01 18:00:00,3.97184604808287,38.7916648769763,178.6733920251494
2023-04-02 00:00:00,2.9981495764934305,15.821943546585588,157.7802068380675
2023-04-02 06:00:00,4.525236332817787,64.57947842550655,174.7323445805662
2023-04-02 12:00:00,5.786054442261688,206.26321221792222,169.36779931626583
2023-04-02 18:00:00,4.292502034447875,52.11956877184246,172.2190278048253
2023-04-03 00:00:00,5.125952702430089,112.3003425445889,180.7075537029389
2023-04-03 06:00:00,5.055500336630358,105.24467580430341,191.25658580394776
2023-04-03 12:00:00,4.436034919512733,59.48589056492539,172.13053246659865
2023-04-03 18:00:00,4.234363282972728,49.40208893718781,176.9487972339919
2023-04-04 00:00:00,4.295218249907669,52.250120933414344,199.77340207141015
2023-04-04 06:00:00,4.011075467380863,40.21889987262453,194.81692083728123
2023-04-04 12:00:00,4.865748101197761,88.36885756911843,166.93934279019587
